text,label,idx
What is Bill Gates of Microsoft E-mail address ?,4,610
What is the second hardest substance ?,1,611
Why did several San Diego schools stop serving apples to students ?,2,612
What Russian city boasts the Hermitage Museum ?,4,613
When is Bastille Day ?,5,614
What makes a tornado turn ?,2,615
How many shots can a stock M16 hold ?,5,616
What two colors are you blind to if you suffer from protanopia ?,1,617
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,2,618
Who is Coronado ?,3,619
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,1,620
What is artificial intelligence ?,2,621
What do flatfish eat ?,1,622
Who was the first Holy Roman Emperor ?,3,623
What can I use to remove the stubborn gummed labels from some diskettes ?,1,624
What day of the week sees the most fatal car accidents ?,5,625
"What is the origin of the word , magic ?",2,626
What sport do you shag flies in ?,1,627
What is white chocolate ?,2,628
Where is Trinidad ?,4,629
Name the organization that is presided by a Security Council .,3,630
What kind of wine is Spumante ?,1,631
Who portrayed portly criminologist Carl Hyatt on Checkmate ?,3,632
How do you say I love you in Spanish ?,1,633
What does the name Gina mean ?,2,634
What is the most advanced handheld calculator in the world ?,1,635
How fast is light ?,5,636
What is the belt of low pressure around the equator called ?,1,637
What are shooting stars ?,2,638
Whom did the Chicago Bulls beat in the 1993 championship ?,3,639
When was the first American encyclopedia published ?,5,640
What 's the tallest building in New York City ?,4,641
How is Easter Sunday 's date determined ?,2,642
What is the Motto for the State of Maryland ?,2,643
Who is Desmond Tutu ?,3,644
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?,4,645
Name a tiger that is extinct .,1,646
How many quarters equal a pound ?,5,647
What kind of books does Fodor 's publish ?,1,648
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",3,649
What chapter of the Bible has the most verses ?,5,650
Who is the worst US President ever ?,3,651
What Asian leader was known as The Little Brown Saint ?,3,652
What is the abbreviated expression for the National Bureau of Investigation ?,0,653
How fast does the fastest car go ?,5,654
What is the highest mountain in the world ?,4,655
What arch can you see from the Place de la Concorde ?,4,656
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?,3,657
How long should a person wash their hands before they are clean ?,5,658
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,4,659
Which is the wealthiest country in the world ?,4,660
How can I find a phone number of someone if I only know their email address ?,2,661
How can you contact play producers and promoters on-line ?,2,662
Who is the monarch of the United Kingdom ?,3,663
What is a fear of passing high objects ?,1,664
What do players try to do when the music stops in a game of musical chairs ?,2,665
What are the top ten most common girl names in the US ?,3,666
Why is black the color of mourning in the West ?,2,667
What is the rarest coin ?,1,668
What Judith Rossner novel was made into a film starring Diane Keaton ?,1,669
Which country is Australia 's largest export market ?,4,670
Where is the Kentucky Horse Park located ?,4,671
What is a fear of parasites ?,1,672
In what Olympic Games did Nadia Comaneci become popular ?,1,673
Who does data collection in tourism ?,3,674
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,3,675
What is the leading pecan and peanut growing state ?,4,676
What does a nihilist believe in ?,2,677
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,2,678
"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",1,679
Who were the four famous founders of United Artists ?,3,680
What 2 statues did France give to other countries ?,1,681
What are amphibians ?,2,682
How many sperm cells are in an average ejaculation ?,5,683
Name the disposable razor that `` costs about 19 cents . '',1,684
How far do you have to run if you hit a home run ?,5,685
Who was the only U.S. President to wear a Nazi uniform ?,3,686
Woodrow Wilson served as president of what university ?,3,687
Where are the tropical rain forest distributions ?,4,688
What 's the nickname of oddsmaker Jimmy Snyder ?,3,689
What is the fear of being loved ?,1,690
What was the number of people that Randy Steven Craft was convicted of killing ?,5,691
What was Queen Victoria 's title regarding India ?,3,692
How is a hydrogen bomb different from a nuclear bomb ?,2,693
How far can a man travel in outer space ?,5,694
Where was Lincoln assassinated ?,4,695
What type of food makes you fat ?,1,696
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?,1,697
What was the U.S. highway death toll in 1969 ?,5,698
"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",1,699
What are the shortest and the longest songs ever produced ?,1,700
What letter is to the right of K on a typewriter keyboard ?,1,701
"What is the origin and the meaning of the name , `` Hajo ? ''",2,702
What is the plural of gulf ?,1,703
Whose autobiography is titled Yes I Can ?,3,704
What year did the United States pass the Copyright law ?,5,705
What percentage of Americans own their homes ?,5,706
What 's the first day of the week ?,5,707
What city was President William McKinley shot in ?,4,708
What city has the world 's longest subway system ?,4,709
"Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?",3,710
What is Bombay duck ?,2,711
How many degrees cooler is the inside of a cucumber than the air outside ?,5,712
What double talking `` professor '' holds a doctorate in Nothing ?,3,713
What are the five most expensive cities in the world ?,4,714
What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,3,715
How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,5,716
What is a virtual IP address ?,2,717
What was the name of the cook on Rawhide ?,3,718
What county is Chicago in ?,4,719
What is the wingspan of a condor ?,5,720
What facial feature typically contains about 55 hairs ?,2,721
"Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover , and also granted 10-?? of all profits of his voyage .",3,722
How can I transport files from one computer to another ?,2,723
What 's the literary term for a play on words ?,1,724
What color were their horses ?,1,725
What does an average daycare provider get paid in New England ?,5,726
What author landed a 468-pound marlin without harness in the early 193 's ?,3,727
How many Americans fought for the British in the American Revolution ?,5,728
What kind of education do I need to become a flight attendant ?,1,729
What are the two languages of Malta ?,1,730
How many oceans are there and name them ?,5,731
What happened during the Blackhawk Indian war of 1832 ?,2,732
What does the Latin ante mortem mean ?,2,733
What does the name Shawn mean ?,2,734
Where is the Danube ?,4,735
"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",3,736
What do you call a group of geese ?,1,737
"Who delivered his last newscast on March 6 , 1981 ?",3,738
"How many times has `` Louie , Louie '' been recorded ?",5,739
How is Answers.com different from KnowPost.com ?,2,740
What is the longest place name in the U.S. ?,4,741
What percent liked Thatcher after she had been in power for a decade ?,5,742
"Where does Buzz Aldrin want to build a permanent , manned space station ?",4,743
What was Mel Gibson 's first movie ?,1,744
Why was the L.A. office of Shea and Gould closed ?,2,745
How do I start a bank ?,2,746
How do Ouija Boards work ?,2,747
What horse did Zorro ride ?,1,748
How do you get a broken cork out of a bottle ?,2,749
Where can I find correct tabs for Third Eye Blind songs ?,4,750
How do you determine heating requirements for your home ?,2,751
What former major-league left-handed baseball pitcher was known as `` Space Man '' ?,3,752
"Which hair care product told us `` hate that gray , wash it away '' ?",1,753
Why did the chicken cross the road ?,2,754
What was Michelangelo 's last name ?,3,755
Who is Barbara Jordan ?,3,756
Who was the Democratic nominee in the American presidential election ?,3,757
What was Connecticut 's first constitution called ?,1,758
What historical event happened in Dogtown in 1899 ?,1,759
What is being done about the millennium bug ?,2,760
What was the claim to fame of King Camp Gillette ?,2,761
What is the most common kind of skin cancer in the U.S. ?,1,762
What is Olestra ?,2,763
What Asian country has a bill of rights for cows ?,4,764
How many fingers are used to draw a bow ?,5,765
What are two plants that clothes are made from ?,1,766
When was Hurricane Hugo ?,5,767
What is the most heavily caffeinated soft drink ?,1,768
What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?,3,769
What was the price of Varian Associates ' vacuum products division ?,5,770
When was `` the Great Depression '' ?,5,771
What language is mostly spoken in Brazil ?,1,772
What college produced the most winning Super Bowl quarterbacks ?,3,773
How do you solve `` Rubik 's Cube '' ?,2,774
What is prepared mustard ?,2,775
What classical Spanish writer warned : `` All that glitters is not gold '' ?,3,776
What does `` antidisestablishmentarianism '' mean ?,2,777
What actor married John F. Kennedy 's sister ?,3,778
What does a topophobic actor suffer from ?,1,779
Who fired Maria Ybarra from her position in San Diego council ?,3,780
"The italian artist , Maurizio Pellegrin , is how old ?",5,781
What type of hunting are retrievers used for ?,1,782
What is Colin Powell best known for ?,2,783
