text,label,idx
English FA lodges protest over abuse of black players in Spain The Football Association has written to UEFA and FIFA to complain about racist abuse suffered by England #39;s black players in an under-21 international against Spain in Madrid on Tuesday night.,1,151
"Tennis: Dent Advances in Japan Open Seventh-seed Taylor Dent of the United States advanced with a 6-3, 6-4 over Tomas Zib of the Czech Republic in second-round action at the Japan Open tennis tournament in Tokyo.",1,152
"Southern Miss Golden Eagles HATTIESBURG, Mississippi (Ticker) -- What was to be an early-season non-conference matchup has become a huge battle with Bowl Championship Series implications when No.",1,153
Spadea rallies to beat qualifier; makes semis DELRAY BEACH - Vince Spadea snapped out of a mid-match freefall in time to achieve something he never managed before -n upright landing in the semifinals of the Millennium International Tennis Championships at the Delray Beach Tennis Center.,1,154
Glen proves he #39;s the Boss on magic mare EMOTIONAL Glen Boss admitted he put too much pressure on himself talking up Makybe Diva #39;s chances before the Melbourne Cup yesterday.,1,155
"Williams to trial 2005 hopefuls Anthony Davidson and Nick Heidfeld will test for Williams next month as the team bids to finalise their line-up for next season. Davidson, third driver with BAR in 2004, will take to the track at Jerez in ",1,156
Angels inch within a game of Athletics John Lackey fell behind early before Anaheim rallied behind three RBIs from Troy Glaus to beat Oakland 6-2 on Sunday to close within one game of the AL West-leading Athletics with a week to play.,1,157
South Africa wins Tri-Nations rugby South Africa held off Australia 23-19 in a dramatic finale and won the Tri-Nations rugby title for the first time since 1998 on Saturday at King #39;s Park.,1,158
"Carter signs with Jets Quarterback Quincy Carter signed a one-year deal with the New York Jets yesterday, three weeks after his surprising release by Dallas.",1,159
"Scandals Sink Sports The past weeks of steroids, on-field brawls and questionable of NFL marketing have led some to ask: what are sports degenerating into?",1,160
 #39;04 Series has given us some sloppy baseball To this point -- Boston up 3-0 on St. Louis at Tuesday #39;s press time -- the 2004 World Series has been a major league letdown. I had a feeling that the American League Championship Series was our true World Series.,1,161
Federer beats Moya in Masters Top-seeded Roger Federer overcame a second-set lapse and remained unbeaten in the ATP Masters Cup Championships with a victory Thursday night over Carlos Moya.,1,162
"Bears Safety Mike Brown Out for Season (AP) AP - Chicago Bears safety Mike Brown will miss the rest of the season after tearing his right Achilles tendon in a victory over Green Bay, coach Lovie Smith said Monday.",1,163
"Bjorkman battles past Arthurs Australian tennis player Wayne Arthurs has lost his first round match at the Stockholm Open, losing in three sets to Swedish veteran Jonas Bjorkman.",1,164
Fleming flies in to bolster faultering Kiwi #39;s Sydney - Much-missed New Zealand skipper Stephen Fleming arrived on Saturday to be greeted with news of a batting collapse that has his team staring at defeat to New South Wales just days from the first Test against Australia.,1,165
Vikings 22 Lions 19 MINNEAPOLIS Daunte Culpepper engineered a pair of touchdown drives in the fourth quarter to lead Minnesota #39;s 22-to-19 win over Detroit.,1,166
Massive task for Kallis and de Bruyn Master batsman Jacques Kallis #39;s ability to keep India at bay on Thursday seems likely to decide South Africa #39;s fate in the second test - and the series.,1,167
"Outfielder #39;s season done No matter what happened in the AL division series against Boston, Anaheim manager Mike Scioscia said Friday the suspended left fielder wouldn #39;t play in the postseason.",1,168
"Sharapova Eases Through to Second Consecutive Final  TOKYO (Reuters) - Wimbledon champion Maria Sharapova  reached her second consecutive final with a 6-2, 6-3 victory  over Thailand's Tamarine Tanasugarn at the Japan Open Friday.",1,169
"NBA Game Summary - Miami At Denver Denver, CO -- Carmelo Anthony scored 28 points and Earl Boykins added 16 off the bench to lead the Denver Nuggets over the Miami Heat, 104-95, at the Pepsi Center.",1,170
"Els Wins World Match Play Title On his 35th birthday, Ernie Els received a familiar present -- a World Match Play title. And he just might have his 96-year-old grandfather to thank.",1,171
"United #39;s Improbable Trip to MLS Cup When DC United opened camp more than nine months ago, snow and ice covered the training grounds around the back side of RFK Stadium.",1,172
"D'backs to Continue Johnson Trade Efforts (AP) AP - The Arizona Diamondbacks haven't given up on trading Randy Johnson, managing partner Ken Kendrick said Tuesday.",1,173
Mourinho waxes lyrical over Chelsea victory Chelsea manager Jose Mourinho could hardly find enough superlatives to describe his side #39;s 3-0 win at Paris St Germain in their Champions League opener.,1,174
Herath strikes as Pakistan face massive defeat Sri Lanka #39;s left-arm spinner Rangana Herath took two wickets in two balls to leave Pakistan facing a huge defeat at lunch on the final day of the first test on Sunday.,1,175
"No more Bangalores, please Did India goof their lines by staging the Test series opener at Bangalore? There are very good reasons to believe so, among them being the not so insignificant one that we ended up losers by 217 runs.",1,176
"Caminiti Dead at 41 of Possible Heart Attack  HOUSTON (Reuters) - Former National League Most Valuable  Player Ken Caminiti, who in 2002 admitted he used steroids,  died of an apparent heart attack in New York on Sunday, Major  League Baseball said on Monday.",1,177
"Johnson hangs on for win CONCORD, NC  Jimmie Johnson won the UAW-GM 500 Saturday night, but the overwhelming drama of the race was the uncanny comeback of his mentor and teammate, Jeff Gordon, from two separate wrecks to finish second.",1,178
"Lakers Defeat Hornets 89-76 (AP) AP - Kobe Bryant had 20 points, six rebounds and seven assists, and the Los Angeles Lakers struggled to an 89-76 victory over the injury-depleted New Orleans Hornets on Sunday night.",1,179
Schwarzer heroics could spark Old Trafford move Australian international goalkeeper Mark Schwarzer increased his chances of a move to Manchester United with an inspired display to earn Middlesbrough a deserved 1-1 draw at Old Trafford.,1,180
"Gatlin #39;s the best by the blink of an eye If you live for the mens 100 meters and figure that once its over, the rest of the Olympic track meet is just a lot of people from places you couldnt find on a map ",1,181
"Lions don #39;t measure up Eagles too much for Detroit DETROIT - If this was a yardstick game, the kind a team measures itself by, then the Detroit Lions need some more of them. There were more than 36 inches of separation between the Lions and the Philadelphia ",1,182
"NBA Game Summary - LA Clippers at New York LA ends a three-game road trip on Saturday in Chicago...Newly named New York Mets manager Willie Randolph was in attendance...The Knicks went 26-of-29 from the free throw line...Bobby Simmons had 10 points for the Clippers, who are 2-2 on the road this ",1,183
"Virginia Tech Blasts Maryland, 55-6  BLACKSBURG, Va. (Sports Network) - Mike Imoh ran for two  first-quarter touchdowns and 15th-ranked Virginia Tech routed  Maryland 55-6 at Lane Stadium.",1,184
"Bonds: I didn't know Two Red Sox diehards, comedians Lenny Clarke and Denis Leary, stood in the shadow of the Green Monster Thursday night and reveled in the team's championship.",1,185
"Profile: Chen Qi/Ma Lin, China #39;s new  quot;golden pair quot; This time in Athens, the  quot;golden pair quot; China had prepared for its rivals was Chen Qi and Ma Lin, two Olympic rookies. In the final match played in the Galatsi Olympic Hall in northwest Athens Saturday afternoon ",1,186
Sporting News names Bonds player of the year San Francisco Giants slugger Barry Bonds was selected The Sporting News #39; 2004 baseball player of the year after a season in which he hit .,1,187
"College Basketball: Kentucky, Virginia Win  LEXINGTON, Ky. (Sports Network) - Kelenna Azubuike poured  in a game-high 21 points, Shagari Alleyne added 11 points and  Kentucky rolled past Morehead State, 71-40, in non-conference  play at Rupp Arena.",1,188
"Cricket-ICC anti-corruption team to probe Nairobi tournament  Cricket-Kiwis cling on as Aussies go for the jugular 11-29-2004, 09:02 ADELAIDE, Australia, Nov 29 (AFP) - New Zealand kept an eye on the weather to save them as they frustrated Australia #39;s efforts to wrap up another fast-tracked victory in the second ",1,189
"Uefa Cup Preview: Rangers-Auxerre AZ are through but the fate of Rangers, Auxerre and Grazer AK will be decided tonight. It seems simple: avoid defeat and youre through.",1,190
Roma coach Voeller resigns Rudi Voeller offered to resign as coach of first division club AS Roma after just 26 days in charge following a 3-1 defeat by nine-man Bologna on Saturday.,1,191
"Let the games begin We are down to seven unbeaten teams with Bowl Championship Series title game aspirations. Idealistically, all but Boise State have a chance at getting to the Orange Bowl.",1,192
UPDATE 1-Charlton climb to seventh with 1-0 win A 49th-minute header by Moroccan defender Talal El Karkouri gave Charlton Athletic a 1-0 home win over Blackburn Rovers on Monday that lifted the London club to seventh in the Premier League.,1,193
American Champion Tim Mack Wins Pole Vault Gold  ATHENS (Reuters) - American champion Tim Mack won the  Olympic pole vault title on Friday with a Games record 5.95  meters after an engrossing duel with teammate Toby Stevenson.,1,194
"Owens Runs Wild as Eagles Destroy Cowboys (Reuters) Reuters - Terrell Owens scored three touchdowns\and the Philadelphia Eagles amassed 35 first-half points on the\way to a 49-21 drubbing of the Dallas Cowboys in Irving, Texas,\Monday.",1,195
